segment_id,subject,session,label,source_file,source_epoch_index,start_sample_in_epoch,stop_sample_exclusive,source_sfreq,sfreq,unit,waveform_file,array_index,source_urevents,qc_pass,included,max_abs_uv,max_ptp_uv,min_channel_std_uv,exclusion_reason
sub-08_ses-1_e0048_s000000,sub-08,ses-1,0,sub-08_ses-1.set,48,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,48,[58.0],True,True,39.8702392578125,69.79808044433594,3.082969866184927,
sub-08_ses-1_e0049_s000000,sub-08,ses-1,0,sub-08_ses-1.set,49,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,49,[59.0],True,True,60.41807556152344,96.56317138671875,2.5662542565977753,
sub-08_ses-1_e0050_s000000,sub-08,ses-1,0,sub-08_ses-1.set,50,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,50,[60.0],True,True,68.17880249023438,112.8568115234375,3.0419573006882246,
sub-08_ses-1_e0051_s000000,sub-08,ses-1,0,sub-08_ses-1.set,51,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,51,[61.0],True,True,36.67302322387695,63.28709411621094,2.8467083869882632,
sub-08_ses-1_e0052_s000000,sub-08,ses-1,0,sub-08_ses-1.set,52,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,52,[62.0],True,True,53.95696258544922,87.49188232421875,3.1282219020602757,
sub-08_ses-1_e0053_s000000,sub-08,ses-1,0,sub-08_ses-1.set,53,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,53,[63.0],True,True,72.12568664550781,108.5923080444336,3.86577287562471,
sub-08_ses-1_e0054_s000000,sub-08,ses-1,0,sub-08_ses-1.set,54,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,54,[64.0],True,True,43.59121322631836,67.90235900878906,2.97616983127203,
sub-08_ses-1_e0055_s000000,sub-08,ses-1,0,sub-08_ses-1.set,55,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,55,[65.0],True,True,100.21214294433594,157.82594299316406,3.3217916312116573,
sub-08_ses-1_e0056_s000000,sub-08,ses-1,0,sub-08_ses-1.set,56,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,56,[66.0],True,True,48.09008026123047,81.0784912109375,3.5463054575871436,
sub-08_ses-1_e0057_s000000,sub-08,ses-1,0,sub-08_ses-1.set,57,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,57,[67.0],True,True,48.26286315917969,72.1981201171875,3.191742879995976,
sub-08_ses-1_e0058_s000000,sub-08,ses-1,0,sub-08_ses-1.set,58,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,58,[69.0],True,True,41.41813278198242,65.05223846435547,3.262915847719079,
sub-08_ses-1_e0059_s000000,sub-08,ses-1,0,sub-08_ses-1.set,59,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,59,[70.0],True,True,36.145591735839844,65.0745620727539,2.879843448078579,
sub-08_ses-1_e0060_s000000,sub-08,ses-1,0,sub-08_ses-1.set,60,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,60,[71.0],True,True,52.69297790527344,80.42810821533203,2.540886275186917,
sub-08_ses-1_e0061_s000000,sub-08,ses-1,0,sub-08_ses-1.set,61,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,61,[72.0],True,True,39.588077545166016,66.59835052490234,2.674537797735776,
sub-08_ses-1_e0062_s000000,sub-08,ses-1,0,sub-08_ses-1.set,62,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,62,[73.0],True,True,36.233795166015625,60.67375946044922,2.755124935344749,
sub-08_ses-1_e0063_s000000,sub-08,ses-1,0,sub-08_ses-1.set,63,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,63,[74.0],True,True,51.91046142578125,93.248291015625,2.7801403908497915,
sub-08_ses-1_e0064_s000000,sub-08,ses-1,0,sub-08_ses-1.set,64,0,2000,500.0,500,uV,waveforms/sub-08_ses-1.npy,64,[75.0],True,True,36.73592758178711,66.34159851074219,2.717448586436336,
sub-08_ses-2_e0000_s000000,sub-08,ses-2,1,sub-08_ses-2.set,0,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,0,[1.0],True,True,37.88969421386719,60.998382568359375,2.5809463480306096,
sub-08_ses-2_e0001_s000000,sub-08,ses-2,1,sub-08_ses-2.set,1,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,1,[2.0],True,True,44.2107048034668,77.31195831298828,2.417689919740216,
sub-08_ses-2_e0002_s000000,sub-08,ses-2,1,sub-08_ses-2.set,2,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,2,[3.0],True,True,54.42401885986328,92.43115234375,3.1408931450274054,
sub-08_ses-2_e0003_s000000,sub-08,ses-2,1,sub-08_ses-2.set,3,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,3,[4.0],True,True,39.623619079589844,61.67694091796875,3.4878496309800546,
sub-08_ses-2_e0004_s000000,sub-08,ses-2,1,sub-08_ses-2.set,4,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,4,[6.0],True,True,36.562599182128906,72.35967254638672,2.954892452689408,
sub-08_ses-2_e0005_s000000,sub-08,ses-2,1,sub-08_ses-2.set,5,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,5,[7.0],True,True,43.34592819213867,76.39227294921875,2.5431373000019915,
sub-08_ses-2_e0006_s000000,sub-08,ses-2,1,sub-08_ses-2.set,6,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,6,[8.0],True,True,32.55867385864258,64.46595001220703,2.751680133734402,
sub-08_ses-2_e0007_s000000,sub-08,ses-2,1,sub-08_ses-2.set,7,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,7,[9.0],True,True,33.60087203979492,63.104164123535156,2.90012230137249,
sub-08_ses-2_e0008_s000000,sub-08,ses-2,1,sub-08_ses-2.set,8,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,8,[10.0],True,True,46.887611389160156,64.81481170654297,2.382775721547143,
sub-08_ses-2_e0009_s000000,sub-08,ses-2,1,sub-08_ses-2.set,9,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,9,[11.0],True,True,42.401031494140625,82.04339599609375,2.6904944173179035,
sub-08_ses-2_e0010_s000000,sub-08,ses-2,1,sub-08_ses-2.set,10,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,10,[12.0],True,True,50.606422424316406,84.5310287475586,2.675962618901698,
sub-08_ses-2_e0011_s000000,sub-08,ses-2,1,sub-08_ses-2.set,11,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,11,[13.0],True,True,45.32572937011719,78.76831817626953,2.8291544112017717,
sub-08_ses-2_e0012_s000000,sub-08,ses-2,1,sub-08_ses-2.set,12,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,12,[14.0],True,True,32.62559127807617,61.4637451171875,2.7968107840042795,
sub-08_ses-2_e0013_s000000,sub-08,ses-2,1,sub-08_ses-2.set,13,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,13,[15.0],True,True,38.59534454345703,72.3621597290039,2.762058343355809,
sub-08_ses-2_e0014_s000000,sub-08,ses-2,1,sub-08_ses-2.set,14,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,14,[16.0],True,True,32.02016067504883,62.70616912841797,2.53284156117169,
sub-08_ses-2_e0015_s000000,sub-08,ses-2,1,sub-08_ses-2.set,15,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,15,[17.0],True,True,36.27294158935547,67.75338745117188,3.0202209747630158,
sub-08_ses-2_e0016_s000000,sub-08,ses-2,1,sub-08_ses-2.set,16,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,16,[18.0],True,True,38.04242706298828,70.48243713378906,2.991506632693258,
sub-08_ses-2_e0017_s000000,sub-08,ses-2,1,sub-08_ses-2.set,17,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,17,[19.0],True,True,39.98230743408203,68.65692901611328,3.1911790618463276,
sub-08_ses-2_e0018_s000000,sub-08,ses-2,1,sub-08_ses-2.set,18,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,18,[20.0],True,True,57.691200256347656,85.74710083007812,3.210877836283447,
sub-08_ses-2_e0019_s000000,sub-08,ses-2,1,sub-08_ses-2.set,19,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,19,[21.0],True,True,42.23249816894531,82.11422729492188,3.6080522711117893,
sub-08_ses-2_e0020_s000000,sub-08,ses-2,1,sub-08_ses-2.set,20,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,20,[23.0],True,True,92.36981964111328,124.9100341796875,3.672614129799431,
sub-08_ses-2_e0021_s000000,sub-08,ses-2,1,sub-08_ses-2.set,21,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,21,[24.0],True,True,35.644439697265625,65.37339782714844,2.798623742937155,
sub-08_ses-2_e0022_s000000,sub-08,ses-2,1,sub-08_ses-2.set,22,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,22,[25.0],True,True,36.2151985168457,62.561431884765625,3.0245407528600254,
sub-08_ses-2_e0023_s000000,sub-08,ses-2,1,sub-08_ses-2.set,23,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,23,[26.0],True,True,31.770849227905273,62.34967041015625,2.5821781642668507,
sub-08_ses-2_e0024_s000000,sub-08,ses-2,1,sub-08_ses-2.set,24,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,24,[27.0],True,True,33.92824172973633,61.35917663574219,3.1696352217303416,
sub-08_ses-2_e0025_s000000,sub-08,ses-2,1,sub-08_ses-2.set,25,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,25,[28.0],True,True,38.210479736328125,59.1385612487793,3.1779913116601906,
sub-08_ses-2_e0026_s000000,sub-08,ses-2,1,sub-08_ses-2.set,26,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,26,[33.0],True,True,59.44979476928711,110.93645477294922,3.9651510014532896,
sub-08_ses-2_e0027_s000000,sub-08,ses-2,1,sub-08_ses-2.set,27,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,27,[34.0],True,True,47.47052001953125,93.6612777709961,2.895418525107215,
sub-08_ses-2_e0028_s000000,sub-08,ses-2,1,sub-08_ses-2.set,28,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,28,[35.0],True,True,46.18893814086914,90.6546630859375,3.186695252995854,
sub-08_ses-2_e0029_s000000,sub-08,ses-2,1,sub-08_ses-2.set,29,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,29,[36.0],True,True,31.468231201171875,56.6407470703125,2.852330608905437,
sub-08_ses-2_e0030_s000000,sub-08,ses-2,1,sub-08_ses-2.set,30,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,30,[37.0],True,True,46.587615966796875,81.47233581542969,3.729209356025283,
sub-08_ses-2_e0031_s000000,sub-08,ses-2,1,sub-08_ses-2.set,31,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,31,[38.0],True,True,39.646270751953125,69.04695892333984,3.6131387072454175,
sub-08_ses-2_e0032_s000000,sub-08,ses-2,1,sub-08_ses-2.set,32,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,32,[39.0],True,True,48.533607482910156,80.84742736816406,4.5642903255468035,
sub-08_ses-2_e0033_s000000,sub-08,ses-2,1,sub-08_ses-2.set,33,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,33,[41.0],True,True,48.776973724365234,75.13550567626953,2.64014982014012,
sub-08_ses-2_e0034_s000000,sub-08,ses-2,1,sub-08_ses-2.set,34,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,34,[42.0],True,True,53.771514892578125,93.91806030273438,3.58633148180476,
sub-08_ses-2_e0035_s000000,sub-08,ses-2,1,sub-08_ses-2.set,35,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,35,[43.0],True,True,47.77333450317383,89.74543762207031,3.8774078458090178,
sub-08_ses-2_e0036_s000000,sub-08,ses-2,1,sub-08_ses-2.set,36,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,36,[44.0],True,True,46.57536315917969,85.86000061035156,4.1315388633496,
sub-08_ses-2_e0037_s000000,sub-08,ses-2,1,sub-08_ses-2.set,37,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,37,[45.0],True,True,75.5875015258789,131.2137451171875,3.9638902934719074,
sub-08_ses-2_e0038_s000000,sub-08,ses-2,1,sub-08_ses-2.set,38,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,38,[46.0],True,True,45.16804122924805,82.01591491699219,5.035142908381895,
sub-08_ses-2_e0039_s000000,sub-08,ses-2,1,sub-08_ses-2.set,39,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,39,[47.0],True,True,54.7061653137207,85.30963134765625,3.515364659853692,
sub-08_ses-2_e0040_s000000,sub-08,ses-2,1,sub-08_ses-2.set,40,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,40,[48.0],True,True,45.34914779663086,87.43724060058594,3.323104276513456,
sub-08_ses-2_e0041_s000000,sub-08,ses-2,1,sub-08_ses-2.set,41,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,41,[49.0],True,True,64.06827545166016,110.75836181640625,4.288278721034885,
sub-08_ses-2_e0042_s000000,sub-08,ses-2,1,sub-08_ses-2.set,42,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,42,[50.0],True,True,89.82952880859375,130.49319458007812,4.433827098746299,
sub-08_ses-2_e0043_s000000,sub-08,ses-2,1,sub-08_ses-2.set,43,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,43,[51.0],True,True,45.670372009277344,78.34567260742188,3.66547527522942,
sub-08_ses-2_e0044_s000000,sub-08,ses-2,1,sub-08_ses-2.set,44,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,44,[52.0],True,True,44.941192626953125,83.18782806396484,3.1525525350925,
sub-08_ses-2_e0045_s000000,sub-08,ses-2,1,sub-08_ses-2.set,45,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,45,[53.0],True,True,47.696083068847656,88.87428283691406,3.5713394334953796,
sub-08_ses-2_e0046_s000000,sub-08,ses-2,1,sub-08_ses-2.set,46,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,46,[54.0],True,True,45.0120964050293,82.78938293457031,3.22561321533808,
sub-08_ses-2_e0047_s000000,sub-08,ses-2,1,sub-08_ses-2.set,47,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,47,[55.0],True,True,65.10847473144531,101.33333587646484,4.130521909431988,
sub-08_ses-2_e0048_s000000,sub-08,ses-2,1,sub-08_ses-2.set,48,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,48,[56.0],True,True,60.961185455322266,100.13770294189453,4.193313759738833,
sub-08_ses-2_e0049_s000000,sub-08,ses-2,1,sub-08_ses-2.set,49,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,49,[57.0],True,True,43.68759536743164,84.16502380371094,4.041165344431192,
sub-08_ses-2_e0050_s000000,sub-08,ses-2,1,sub-08_ses-2.set,50,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,50,[58.0],True,True,56.6381950378418,102.19783782958984,4.217646892611739,
sub-08_ses-2_e0051_s000000,sub-08,ses-2,1,sub-08_ses-2.set,51,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,51,[59.0],True,True,50.4682731628418,83.67122650146484,3.4080921439377843,
sub-08_ses-2_e0052_s000000,sub-08,ses-2,1,sub-08_ses-2.set,52,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,52,[60.0],True,True,41.837432861328125,79.81515502929688,3.2474169819776693,
sub-08_ses-2_e0053_s000000,sub-08,ses-2,1,sub-08_ses-2.set,53,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,53,[61.0],True,True,49.34716796875,91.06402587890625,2.9387433606726265,
sub-08_ses-2_e0054_s000000,sub-08,ses-2,1,sub-08_ses-2.set,54,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,54,[62.0],True,True,64.60375213623047,110.96420288085938,4.092227487176293,
sub-08_ses-2_e0055_s000000,sub-08,ses-2,1,sub-08_ses-2.set,55,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,55,[65.0],True,True,44.62994384765625,79.42913055419922,3.123054318324114,
sub-08_ses-2_e0056_s000000,sub-08,ses-2,1,sub-08_ses-2.set,56,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,56,[66.0],True,True,45.16107177734375,77.98199462890625,3.0201389214679675,
sub-08_ses-2_e0057_s000000,sub-08,ses-2,1,sub-08_ses-2.set,57,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,57,[67.0],True,True,58.877010345458984,112.98727416992188,2.8114763510901257,
sub-08_ses-2_e0058_s000000,sub-08,ses-2,1,sub-08_ses-2.set,58,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,58,[68.0],True,True,50.106239318847656,95.84095764160156,2.465822043833736,
sub-08_ses-2_e0059_s000000,sub-08,ses-2,1,sub-08_ses-2.set,59,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,59,[69.0],True,True,51.24494171142578,97.12023162841797,3.745655515482018,
sub-08_ses-2_e0060_s000000,sub-08,ses-2,1,sub-08_ses-2.set,60,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,60,[70.0],True,True,127.05136108398438,216.00123596191406,3.8827535720929274,
sub-08_ses-2_e0061_s000000,sub-08,ses-2,1,sub-08_ses-2.set,61,0,2000,500.0,500,uV,waveforms/sub-08_ses-2.npy,61,[71.0],True,True,112.50886535644531,224.3033447265625,3.7419594676158563,
sub-09_ses-1_e0000_s000000,sub-09,ses-1,0,sub-09_ses-1.set,0,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,0,[2.0],True,True,138.5951385498047,227.35098266601562,4.79822712493755,
sub-09_ses-1_e0001_s000000,sub-09,ses-1,0,sub-09_ses-1.set,1,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,1,[3.0],True,True,53.804901123046875,90.80870056152344,3.7373066688537913,
sub-09_ses-1_e0002_s000000,sub-09,ses-1,0,sub-09_ses-1.set,2,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,2,[4.0],True,True,73.71123504638672,92.9970474243164,3.8358918485417934,
sub-09_ses-1_e0003_s000000,sub-09,ses-1,0,sub-09_ses-1.set,3,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,3,[6.0],True,True,56.20882797241211,108.05540466308594,4.450251891030255,
sub-09_ses-1_e0004_s000000,sub-09,ses-1,0,sub-09_ses-1.set,4,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,4,[7.0],True,True,65.19161224365234,63.95549774169922,3.7225744234694376,
sub-09_ses-1_e0005_s000000,sub-09,ses-1,0,sub-09_ses-1.set,5,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,5,[8.0],True,True,84.4282455444336,108.69476318359375,4.885694277231292,
sub-09_ses-1_e0006_s000000,sub-09,ses-1,0,sub-09_ses-1.set,6,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,6,[9.0],True,True,54.422645568847656,90.91670989990234,4.37489468565807,
sub-09_ses-1_e0007_s000000,sub-09,ses-1,0,sub-09_ses-1.set,7,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,7,[10.0],True,True,52.074039459228516,74.82728576660156,4.417662646205049,
sub-09_ses-1_e0008_s000000,sub-09,ses-1,0,sub-09_ses-1.set,8,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,8,[11.0],True,True,104.08061218261719,197.17958068847656,4.760143108705436,
sub-09_ses-1_e0009_s000000,sub-09,ses-1,0,sub-09_ses-1.set,9,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,9,[12.0],True,True,99.96227264404297,189.0430908203125,4.394570307946381,
sub-09_ses-1_e0010_s000000,sub-09,ses-1,0,sub-09_ses-1.set,10,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,10,[13.0],True,True,60.170413970947266,88.6137924194336,4.237024103204093,
sub-09_ses-1_e0011_s000000,sub-09,ses-1,0,sub-09_ses-1.set,11,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,11,[14.0],True,True,47.59663391113281,77.86015319824219,3.3933827868251445,
sub-09_ses-1_e0012_s000000,sub-09,ses-1,0,sub-09_ses-1.set,12,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,12,[15.0],True,True,50.398582458496094,73.0242919921875,3.938920436398105,
sub-09_ses-1_e0013_s000000,sub-09,ses-1,0,sub-09_ses-1.set,13,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,13,[16.0],True,True,50.10123062133789,82.54376220703125,3.980610941457761,
sub-09_ses-1_e0014_s000000,sub-09,ses-1,0,sub-09_ses-1.set,14,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,14,[17.0],True,True,44.56373596191406,65.7637710571289,4.328576961432352,
sub-09_ses-1_e0015_s000000,sub-09,ses-1,0,sub-09_ses-1.set,15,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,15,[18.0],True,True,117.04460906982422,123.1271743774414,3.3236824692305937,
sub-09_ses-1_e0016_s000000,sub-09,ses-1,0,sub-09_ses-1.set,16,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,16,[20.0],True,True,296.3142395019531,352.69854736328125,6.344555380983537,
sub-09_ses-1_e0017_s000000,sub-09,ses-1,0,sub-09_ses-1.set,17,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,17,[21.0],True,True,58.53751754760742,104.4876937866211,4.045573238268431,
sub-09_ses-1_e0018_s000000,sub-09,ses-1,0,sub-09_ses-1.set,18,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,18,[22.0],True,True,84.72359466552734,107.73539733886719,4.7343750372106195,
sub-09_ses-1_e0019_s000000,sub-09,ses-1,0,sub-09_ses-1.set,19,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,19,[23.0],True,True,261.9169006347656,398.0108947753906,4.139076960973113,
sub-09_ses-1_e0020_s000000,sub-09,ses-1,0,sub-09_ses-1.set,20,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,20,[25.0],True,True,119.98655700683594,163.29898071289062,4.118343948424882,
sub-09_ses-1_e0021_s000000,sub-09,ses-1,0,sub-09_ses-1.set,21,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,21,[26.0],True,True,193.9945831298828,295.48028564453125,6.557734307810852,
sub-09_ses-1_e0022_s000000,sub-09,ses-1,0,sub-09_ses-1.set,22,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,22,[27.0],True,True,99.14054107666016,195.9505615234375,5.080041909136661,
sub-09_ses-1_e0023_s000000,sub-09,ses-1,0,sub-09_ses-1.set,23,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,23,[28.0],True,True,110.20972442626953,192.1573486328125,5.209492455244641,
sub-09_ses-1_e0024_s000000,sub-09,ses-1,0,sub-09_ses-1.set,24,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,24,[29.0],True,True,138.4502410888672,208.11004638671875,4.886911677820919,
sub-09_ses-1_e0025_s000000,sub-09,ses-1,0,sub-09_ses-1.set,25,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,25,[30.0],True,True,64.89035034179688,97.28434753417969,4.016419680848976,
sub-09_ses-1_e0026_s000000,sub-09,ses-1,0,sub-09_ses-1.set,26,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,26,[31.0],True,True,101.92284393310547,156.59181213378906,4.832708876475886,
sub-09_ses-1_e0027_s000000,sub-09,ses-1,0,sub-09_ses-1.set,27,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,27,[32.0],True,True,70.87085723876953,128.07835388183594,4.74021446183103,
sub-09_ses-1_e0028_s000000,sub-09,ses-1,0,sub-09_ses-1.set,28,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,28,[33.0],True,True,71.31244659423828,73.9724349975586,3.363747224872126,
sub-09_ses-1_e0029_s000000,sub-09,ses-1,0,sub-09_ses-1.set,29,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,29,[34.0],True,True,47.08625411987305,80.88284301757812,3.9463189880091565,
sub-09_ses-1_e0030_s000000,sub-09,ses-1,0,sub-09_ses-1.set,30,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,30,[35.0],True,True,102.44845581054688,151.38784790039062,6.219183721784075,
sub-09_ses-1_e0031_s000000,sub-09,ses-1,0,sub-09_ses-1.set,31,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,31,[36.0],True,True,78.5580825805664,120.97859954833984,4.2814031649432245,
sub-09_ses-1_e0032_s000000,sub-09,ses-1,0,sub-09_ses-1.set,32,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,32,[37.0],True,True,72.07622528076172,120.15199279785156,4.230098124018363,
sub-09_ses-1_e0033_s000000,sub-09,ses-1,0,sub-09_ses-1.set,33,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,33,[38.0],True,True,120.0475845336914,187.68618774414062,5.099208855898803,
sub-09_ses-1_e0034_s000000,sub-09,ses-1,0,sub-09_ses-1.set,34,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,34,[39.0],True,True,79.64510345458984,154.794189453125,5.53005659779491,
sub-09_ses-1_e0035_s000000,sub-09,ses-1,0,sub-09_ses-1.set,35,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,35,[40.0],True,True,104.89896392822266,164.19004821777344,6.9978412531875245,
sub-09_ses-1_e0036_s000000,sub-09,ses-1,0,sub-09_ses-1.set,36,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,36,[41.0],True,True,81.36100006103516,152.58006286621094,4.062653842629772,
sub-09_ses-1_e0037_s000000,sub-09,ses-1,0,sub-09_ses-1.set,37,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,37,[42.0],True,True,47.39754104614258,92.89496612548828,4.107928948154247,
sub-09_ses-1_e0038_s000000,sub-09,ses-1,0,sub-09_ses-1.set,38,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,38,[43.0],True,True,78.93497467041016,135.21160888671875,5.30297540661032,
sub-09_ses-1_e0039_s000000,sub-09,ses-1,0,sub-09_ses-1.set,39,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,39,[44.0],True,True,78.07669067382812,132.27142333984375,4.615974215320912,
sub-09_ses-1_e0040_s000000,sub-09,ses-1,0,sub-09_ses-1.set,40,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,40,[45.0],True,True,127.78620147705078,223.50106811523438,6.082766783903441,
sub-09_ses-1_e0041_s000000,sub-09,ses-1,0,sub-09_ses-1.set,41,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,41,[46.0],True,True,106.75078582763672,127.43842315673828,5.604780388270348,
sub-09_ses-1_e0042_s000000,sub-09,ses-1,0,sub-09_ses-1.set,42,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,42,[47.0],True,True,113.34898376464844,185.88821411132812,4.979139581670873,
sub-09_ses-1_e0043_s000000,sub-09,ses-1,0,sub-09_ses-1.set,43,0,2000,500.0,500,uV,waveforms/sub-09_ses-1.npy,43,[48.0],True,True,69.67263793945312,121.06214904785156,4.482415780795933,
