session_block_order,visit_pair,subject,session,visit_index,label,segment_id,source_epoch_index,block_span,stream_position,within_block_position,batch_index,batch_n,is_final_batch_of_block,batch_offset,waveform_file,array_index
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0004_s000000,4,72,4,4,0,32,False,4,waveforms/sub-19_ses-2.npy,4
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0005_s000000,5,72,5,5,0,32,False,5,waveforms/sub-19_ses-2.npy,5
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0006_s000000,6,72,6,6,0,32,False,6,waveforms/sub-19_ses-2.npy,6
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0007_s000000,7,72,7,7,0,32,False,7,waveforms/sub-19_ses-2.npy,7
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0008_s000000,8,72,8,8,0,32,False,8,waveforms/sub-19_ses-2.npy,8
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0009_s000000,9,72,9,9,0,32,False,9,waveforms/sub-19_ses-2.npy,9
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0010_s000000,10,72,10,10,0,32,False,10,waveforms/sub-19_ses-2.npy,10
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0011_s000000,11,72,11,11,0,32,False,11,waveforms/sub-19_ses-2.npy,11
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0012_s000000,12,72,12,12,0,32,False,12,waveforms/sub-19_ses-2.npy,12
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0013_s000000,13,72,13,13,0,32,False,13,waveforms/sub-19_ses-2.npy,13
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0014_s000000,14,72,14,14,0,32,False,14,waveforms/sub-19_ses-2.npy,14
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0015_s000000,15,72,15,15,0,32,False,15,waveforms/sub-19_ses-2.npy,15
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0016_s000000,16,72,16,16,0,32,False,16,waveforms/sub-19_ses-2.npy,16
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0017_s000000,17,72,17,17,0,32,False,17,waveforms/sub-19_ses-2.npy,17
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0018_s000000,18,72,18,18,0,32,False,18,waveforms/sub-19_ses-2.npy,18
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0019_s000000,19,72,19,19,0,32,False,19,waveforms/sub-19_ses-2.npy,19
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0020_s000000,20,72,20,20,0,32,False,20,waveforms/sub-19_ses-2.npy,20
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0021_s000000,21,72,21,21,0,32,False,21,waveforms/sub-19_ses-2.npy,21
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0022_s000000,22,72,22,22,0,32,False,22,waveforms/sub-19_ses-2.npy,22
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0023_s000000,23,72,23,23,0,32,False,23,waveforms/sub-19_ses-2.npy,23
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0024_s000000,24,72,24,24,0,32,False,24,waveforms/sub-19_ses-2.npy,24
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0025_s000000,25,72,25,25,0,32,False,25,waveforms/sub-19_ses-2.npy,25
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0026_s000000,26,72,26,26,0,32,False,26,waveforms/sub-19_ses-2.npy,26
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0027_s000000,27,72,27,27,0,32,False,27,waveforms/sub-19_ses-2.npy,27
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0028_s000000,28,72,28,28,0,32,False,28,waveforms/sub-19_ses-2.npy,28
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0029_s000000,29,72,29,29,0,32,False,29,waveforms/sub-19_ses-2.npy,29
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0030_s000000,30,72,30,30,0,32,False,30,waveforms/sub-19_ses-2.npy,30
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0031_s000000,31,72,31,31,0,32,False,31,waveforms/sub-19_ses-2.npy,31
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0032_s000000,32,72,32,32,1,32,False,0,waveforms/sub-19_ses-2.npy,32
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0033_s000000,33,72,33,33,1,32,False,1,waveforms/sub-19_ses-2.npy,33
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0034_s000000,34,72,34,34,1,32,False,2,waveforms/sub-19_ses-2.npy,34
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0035_s000000,35,72,35,35,1,32,False,3,waveforms/sub-19_ses-2.npy,35
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0036_s000000,36,72,36,36,1,32,False,4,waveforms/sub-19_ses-2.npy,36
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0037_s000000,37,72,37,37,1,32,False,5,waveforms/sub-19_ses-2.npy,37
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0038_s000000,38,72,38,38,1,32,False,6,waveforms/sub-19_ses-2.npy,38
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0039_s000000,39,72,39,39,1,32,False,7,waveforms/sub-19_ses-2.npy,39
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0040_s000000,40,72,40,40,1,32,False,8,waveforms/sub-19_ses-2.npy,40
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0041_s000000,41,72,41,41,1,32,False,9,waveforms/sub-19_ses-2.npy,41
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0042_s000000,42,72,42,42,1,32,False,10,waveforms/sub-19_ses-2.npy,42
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0043_s000000,43,72,43,43,1,32,False,11,waveforms/sub-19_ses-2.npy,43
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0044_s000000,44,72,44,44,1,32,False,12,waveforms/sub-19_ses-2.npy,44
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0045_s000000,45,72,45,45,1,32,False,13,waveforms/sub-19_ses-2.npy,45
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0046_s000000,46,72,46,46,1,32,False,14,waveforms/sub-19_ses-2.npy,46
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0047_s000000,47,72,47,47,1,32,False,15,waveforms/sub-19_ses-2.npy,47
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0048_s000000,48,72,48,48,1,32,False,16,waveforms/sub-19_ses-2.npy,48
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0049_s000000,49,72,49,49,1,32,False,17,waveforms/sub-19_ses-2.npy,49
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0050_s000000,50,72,50,50,1,32,False,18,waveforms/sub-19_ses-2.npy,50
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0051_s000000,51,72,51,51,1,32,False,19,waveforms/sub-19_ses-2.npy,51
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0052_s000000,52,72,52,52,1,32,False,20,waveforms/sub-19_ses-2.npy,52
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0053_s000000,53,72,53,53,1,32,False,21,waveforms/sub-19_ses-2.npy,53
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0054_s000000,54,72,54,54,1,32,False,22,waveforms/sub-19_ses-2.npy,54
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0055_s000000,55,72,55,55,1,32,False,23,waveforms/sub-19_ses-2.npy,55
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0056_s000000,56,72,56,56,1,32,False,24,waveforms/sub-19_ses-2.npy,56
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0057_s000000,57,72,57,57,1,32,False,25,waveforms/sub-19_ses-2.npy,57
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0058_s000000,58,72,58,58,1,32,False,26,waveforms/sub-19_ses-2.npy,58
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0059_s000000,59,72,59,59,1,32,False,27,waveforms/sub-19_ses-2.npy,59
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0060_s000000,60,72,60,60,1,32,False,28,waveforms/sub-19_ses-2.npy,60
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0061_s000000,61,72,61,61,1,32,False,29,waveforms/sub-19_ses-2.npy,61
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0062_s000000,62,72,62,62,1,32,False,30,waveforms/sub-19_ses-2.npy,62
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0063_s000000,63,72,63,63,1,32,False,31,waveforms/sub-19_ses-2.npy,63
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0064_s000000,64,72,64,64,2,8,True,0,waveforms/sub-19_ses-2.npy,64
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0065_s000000,65,72,65,65,2,8,True,1,waveforms/sub-19_ses-2.npy,65
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0066_s000000,66,72,66,66,2,8,True,2,waveforms/sub-19_ses-2.npy,66
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0067_s000000,67,72,67,67,2,8,True,3,waveforms/sub-19_ses-2.npy,67
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0068_s000000,68,72,68,68,2,8,True,4,waveforms/sub-19_ses-2.npy,68
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0069_s000000,69,72,69,69,2,8,True,5,waveforms/sub-19_ses-2.npy,69
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0070_s000000,70,72,70,70,2,8,True,6,waveforms/sub-19_ses-2.npy,70
metadata_order,ses-2->ses-1,sub-19,ses-2,0,1,sub-19_ses-2_e0071_s000000,71,72,71,71,2,8,True,7,waveforms/sub-19_ses-2.npy,71
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0000_s000000,0,72,72,0,3,32,False,0,waveforms/sub-19_ses-1.npy,0
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0001_s000000,1,72,73,1,3,32,False,1,waveforms/sub-19_ses-1.npy,1
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0002_s000000,2,72,74,2,3,32,False,2,waveforms/sub-19_ses-1.npy,2
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0003_s000000,3,72,75,3,3,32,False,3,waveforms/sub-19_ses-1.npy,3
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0004_s000000,4,72,76,4,3,32,False,4,waveforms/sub-19_ses-1.npy,4
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0005_s000000,5,72,77,5,3,32,False,5,waveforms/sub-19_ses-1.npy,5
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0006_s000000,6,72,78,6,3,32,False,6,waveforms/sub-19_ses-1.npy,6
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0007_s000000,7,72,79,7,3,32,False,7,waveforms/sub-19_ses-1.npy,7
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0008_s000000,8,72,80,8,3,32,False,8,waveforms/sub-19_ses-1.npy,8
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0009_s000000,9,72,81,9,3,32,False,9,waveforms/sub-19_ses-1.npy,9
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0010_s000000,10,72,82,10,3,32,False,10,waveforms/sub-19_ses-1.npy,10
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0011_s000000,11,72,83,11,3,32,False,11,waveforms/sub-19_ses-1.npy,11
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0012_s000000,12,72,84,12,3,32,False,12,waveforms/sub-19_ses-1.npy,12
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0013_s000000,13,72,85,13,3,32,False,13,waveforms/sub-19_ses-1.npy,13
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0014_s000000,14,72,86,14,3,32,False,14,waveforms/sub-19_ses-1.npy,14
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0015_s000000,15,72,87,15,3,32,False,15,waveforms/sub-19_ses-1.npy,15
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0016_s000000,16,72,88,16,3,32,False,16,waveforms/sub-19_ses-1.npy,16
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0017_s000000,17,72,89,17,3,32,False,17,waveforms/sub-19_ses-1.npy,17
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0018_s000000,18,72,90,18,3,32,False,18,waveforms/sub-19_ses-1.npy,18
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0019_s000000,19,72,91,19,3,32,False,19,waveforms/sub-19_ses-1.npy,19
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0020_s000000,20,72,92,20,3,32,False,20,waveforms/sub-19_ses-1.npy,20
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0021_s000000,21,72,93,21,3,32,False,21,waveforms/sub-19_ses-1.npy,21
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0022_s000000,22,72,94,22,3,32,False,22,waveforms/sub-19_ses-1.npy,22
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0023_s000000,23,72,95,23,3,32,False,23,waveforms/sub-19_ses-1.npy,23
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0024_s000000,24,72,96,24,3,32,False,24,waveforms/sub-19_ses-1.npy,24
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0025_s000000,25,72,97,25,3,32,False,25,waveforms/sub-19_ses-1.npy,25
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0026_s000000,26,72,98,26,3,32,False,26,waveforms/sub-19_ses-1.npy,26
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0027_s000000,27,72,99,27,3,32,False,27,waveforms/sub-19_ses-1.npy,27
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0028_s000000,28,72,100,28,3,32,False,28,waveforms/sub-19_ses-1.npy,28
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0029_s000000,29,72,101,29,3,32,False,29,waveforms/sub-19_ses-1.npy,29
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0030_s000000,30,72,102,30,3,32,False,30,waveforms/sub-19_ses-1.npy,30
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0031_s000000,31,72,103,31,3,32,False,31,waveforms/sub-19_ses-1.npy,31
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0032_s000000,32,72,104,32,4,32,False,0,waveforms/sub-19_ses-1.npy,32
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0033_s000000,33,72,105,33,4,32,False,1,waveforms/sub-19_ses-1.npy,33
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0034_s000000,34,72,106,34,4,32,False,2,waveforms/sub-19_ses-1.npy,34
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0035_s000000,35,72,107,35,4,32,False,3,waveforms/sub-19_ses-1.npy,35
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0036_s000000,36,72,108,36,4,32,False,4,waveforms/sub-19_ses-1.npy,36
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0037_s000000,37,72,109,37,4,32,False,5,waveforms/sub-19_ses-1.npy,37
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0038_s000000,38,72,110,38,4,32,False,6,waveforms/sub-19_ses-1.npy,38
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0039_s000000,39,72,111,39,4,32,False,7,waveforms/sub-19_ses-1.npy,39
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0040_s000000,40,72,112,40,4,32,False,8,waveforms/sub-19_ses-1.npy,40
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0041_s000000,41,72,113,41,4,32,False,9,waveforms/sub-19_ses-1.npy,41
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0042_s000000,42,72,114,42,4,32,False,10,waveforms/sub-19_ses-1.npy,42
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0043_s000000,43,72,115,43,4,32,False,11,waveforms/sub-19_ses-1.npy,43
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0044_s000000,44,72,116,44,4,32,False,12,waveforms/sub-19_ses-1.npy,44
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0045_s000000,45,72,117,45,4,32,False,13,waveforms/sub-19_ses-1.npy,45
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0046_s000000,46,72,118,46,4,32,False,14,waveforms/sub-19_ses-1.npy,46
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0047_s000000,47,72,119,47,4,32,False,15,waveforms/sub-19_ses-1.npy,47
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0048_s000000,48,72,120,48,4,32,False,16,waveforms/sub-19_ses-1.npy,48
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0049_s000000,49,72,121,49,4,32,False,17,waveforms/sub-19_ses-1.npy,49
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0050_s000000,50,72,122,50,4,32,False,18,waveforms/sub-19_ses-1.npy,50
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0051_s000000,51,72,123,51,4,32,False,19,waveforms/sub-19_ses-1.npy,51
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0052_s000000,52,72,124,52,4,32,False,20,waveforms/sub-19_ses-1.npy,52
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0053_s000000,53,72,125,53,4,32,False,21,waveforms/sub-19_ses-1.npy,53
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0054_s000000,54,72,126,54,4,32,False,22,waveforms/sub-19_ses-1.npy,54
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0055_s000000,55,72,127,55,4,32,False,23,waveforms/sub-19_ses-1.npy,55
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0056_s000000,56,72,128,56,4,32,False,24,waveforms/sub-19_ses-1.npy,56
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0057_s000000,57,72,129,57,4,32,False,25,waveforms/sub-19_ses-1.npy,57
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0058_s000000,58,72,130,58,4,32,False,26,waveforms/sub-19_ses-1.npy,58
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0059_s000000,59,72,131,59,4,32,False,27,waveforms/sub-19_ses-1.npy,59
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0060_s000000,60,72,132,60,4,32,False,28,waveforms/sub-19_ses-1.npy,60
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0061_s000000,61,72,133,61,4,32,False,29,waveforms/sub-19_ses-1.npy,61
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0062_s000000,62,72,134,62,4,32,False,30,waveforms/sub-19_ses-1.npy,62
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0063_s000000,63,72,135,63,4,32,False,31,waveforms/sub-19_ses-1.npy,63
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0064_s000000,64,72,136,64,5,8,True,0,waveforms/sub-19_ses-1.npy,64
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0065_s000000,65,72,137,65,5,8,True,1,waveforms/sub-19_ses-1.npy,65
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0066_s000000,66,72,138,66,5,8,True,2,waveforms/sub-19_ses-1.npy,66
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0067_s000000,67,72,139,67,5,8,True,3,waveforms/sub-19_ses-1.npy,67
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0068_s000000,68,72,140,68,5,8,True,4,waveforms/sub-19_ses-1.npy,68
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0069_s000000,69,72,141,69,5,8,True,5,waveforms/sub-19_ses-1.npy,69
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0070_s000000,70,72,142,70,5,8,True,6,waveforms/sub-19_ses-1.npy,70
metadata_order,ses-2->ses-1,sub-19,ses-1,1,0,sub-19_ses-1_e0071_s000000,71,72,143,71,5,8,True,7,waveforms/sub-19_ses-1.npy,71
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0000_s000000,0,69,0,0,0,32,False,0,waveforms/sub-20_ses-2.npy,0
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0001_s000000,1,69,1,1,0,32,False,1,waveforms/sub-20_ses-2.npy,1
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0002_s000000,2,69,2,2,0,32,False,2,waveforms/sub-20_ses-2.npy,2
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0003_s000000,3,69,3,3,0,32,False,3,waveforms/sub-20_ses-2.npy,3
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0004_s000000,4,69,4,4,0,32,False,4,waveforms/sub-20_ses-2.npy,4
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0005_s000000,5,69,5,5,0,32,False,5,waveforms/sub-20_ses-2.npy,5
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0006_s000000,6,69,6,6,0,32,False,6,waveforms/sub-20_ses-2.npy,6
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0007_s000000,7,69,7,7,0,32,False,7,waveforms/sub-20_ses-2.npy,7
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0008_s000000,8,69,8,8,0,32,False,8,waveforms/sub-20_ses-2.npy,8
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0009_s000000,9,69,9,9,0,32,False,9,waveforms/sub-20_ses-2.npy,9
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0010_s000000,10,69,10,10,0,32,False,10,waveforms/sub-20_ses-2.npy,10
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0011_s000000,11,69,11,11,0,32,False,11,waveforms/sub-20_ses-2.npy,11
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0012_s000000,12,69,12,12,0,32,False,12,waveforms/sub-20_ses-2.npy,12
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0013_s000000,13,69,13,13,0,32,False,13,waveforms/sub-20_ses-2.npy,13
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0014_s000000,14,69,14,14,0,32,False,14,waveforms/sub-20_ses-2.npy,14
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0015_s000000,15,69,15,15,0,32,False,15,waveforms/sub-20_ses-2.npy,15
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0016_s000000,16,69,16,16,0,32,False,16,waveforms/sub-20_ses-2.npy,16
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0017_s000000,17,69,17,17,0,32,False,17,waveforms/sub-20_ses-2.npy,17
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0018_s000000,18,69,18,18,0,32,False,18,waveforms/sub-20_ses-2.npy,18
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0019_s000000,19,69,19,19,0,32,False,19,waveforms/sub-20_ses-2.npy,19
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0020_s000000,20,69,20,20,0,32,False,20,waveforms/sub-20_ses-2.npy,20
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0021_s000000,21,69,21,21,0,32,False,21,waveforms/sub-20_ses-2.npy,21
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0022_s000000,22,69,22,22,0,32,False,22,waveforms/sub-20_ses-2.npy,22
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0023_s000000,23,69,23,23,0,32,False,23,waveforms/sub-20_ses-2.npy,23
metadata_order,ses-2->ses-1,sub-20,ses-2,0,1,sub-20_ses-2_e0024_s000000,24,69,24,24,0,32,False,24,waveforms/sub-20_ses-2.npy,24
