subject,file_name,epoch_index,global_epoch_index,batch_file
sub-20,sub-20_ses-1.set,19,1267,batch_0019.npy
sub-20,sub-20_ses-1.set,20,1268,batch_0019.npy
sub-20,sub-20_ses-1.set,21,1269,batch_0019.npy
sub-20,sub-20_ses-1.set,22,1270,batch_0019.npy
sub-20,sub-20_ses-1.set,23,1271,batch_0019.npy
sub-20,sub-20_ses-1.set,24,1272,batch_0019.npy
sub-20,sub-20_ses-1.set,25,1273,batch_0019.npy
sub-20,sub-20_ses-1.set,26,1274,batch_0019.npy
sub-20,sub-20_ses-1.set,27,1275,batch_0019.npy
sub-20,sub-20_ses-1.set,28,1276,batch_0019.npy
sub-20,sub-20_ses-1.set,29,1277,batch_0019.npy
sub-20,sub-20_ses-1.set,30,1278,batch_0019.npy
sub-20,sub-20_ses-1.set,31,1279,batch_0019.npy
sub-20,sub-20_ses-1.set,32,1280,batch_0019.npy
sub-20,sub-20_ses-1.set,33,1281,batch_0019.npy
sub-20,sub-20_ses-1.set,34,1282,batch_0019.npy
sub-20,sub-20_ses-1.set,35,1283,batch_0019.npy
sub-20,sub-20_ses-1.set,36,1284,batch_0019.npy
sub-20,sub-20_ses-1.set,37,1285,batch_0019.npy
sub-20,sub-20_ses-1.set,38,1286,batch_0019.npy
sub-20,sub-20_ses-1.set,39,1287,batch_0019.npy
sub-20,sub-20_ses-1.set,40,1288,batch_0019.npy
sub-20,sub-20_ses-1.set,41,1289,batch_0019.npy
sub-20,sub-20_ses-1.set,42,1290,batch_0019.npy
sub-20,sub-20_ses-1.set,43,1291,batch_0019.npy
sub-20,sub-20_ses-1.set,44,1292,batch_0019.npy
sub-20,sub-20_ses-1.set,45,1293,batch_0019.npy
sub-20,sub-20_ses-1.set,46,1294,batch_0019.npy
sub-20,sub-20_ses-1.set,47,1295,batch_0019.npy
sub-20,sub-20_ses-1.set,48,1296,batch_0019.npy
sub-20,sub-20_ses-1.set,49,1297,batch_0019.npy
sub-20,sub-20_ses-1.set,50,1298,batch_0019.npy
sub-20,sub-20_ses-1.set,51,1299,batch_0019.npy
sub-20,sub-20_ses-1.set,52,1300,batch_0019.npy
sub-20,sub-20_ses-1.set,53,1301,batch_0019.npy
sub-20,sub-20_ses-1.set,54,1302,batch_0019.npy
sub-20,sub-20_ses-1.set,55,1303,batch_0019.npy
sub-20,sub-20_ses-1.set,56,1304,batch_0019.npy
sub-20,sub-20_ses-1.set,57,1305,batch_0019.npy
sub-20,sub-20_ses-1.set,58,1306,batch_0019.npy
sub-20,sub-20_ses-1.set,59,1307,batch_0019.npy
sub-20,sub-20_ses-1.set,60,1308,batch_0019.npy
sub-20,sub-20_ses-1.set,61,1309,batch_0019.npy
sub-20,sub-20_ses-1.set,62,1310,batch_0019.npy
sub-20,sub-20_ses-1.set,63,1311,batch_0019.npy
sub-20,sub-20_ses-1.set,64,1312,batch_0019.npy
sub-20,sub-20_ses-1.set,65,1313,batch_0019.npy
sub-20,sub-20_ses-1.set,66,1314,batch_0019.npy
sub-20,sub-20_ses-1.set,67,1315,batch_0019.npy
sub-20,sub-20_ses-1.set,68,1316,batch_0019.npy
sub-20,sub-20_ses-1.set,69,1317,batch_0019.npy
sub-20,sub-20_ses-1.set,70,1318,batch_0019.npy
sub-20,sub-20_ses-1.set,71,1319,batch_0019.npy
sub-20,sub-20_ses-1.set,72,1320,batch_0019.npy
sub-20,sub-20_ses-1.set,73,1321,batch_0019.npy
sub-21,sub-21_ses-1.set,0,1322,batch_0020.npy
sub-21,sub-21_ses-1.set,1,1323,batch_0020.npy
sub-21,sub-21_ses-1.set,2,1324,batch_0020.npy
sub-21,sub-21_ses-1.set,3,1325,batch_0020.npy
sub-21,sub-21_ses-1.set,4,1326,batch_0020.npy
sub-21,sub-21_ses-1.set,5,1327,batch_0020.npy
sub-21,sub-21_ses-1.set,6,1328,batch_0020.npy
sub-21,sub-21_ses-1.set,7,1329,batch_0020.npy
sub-21,sub-21_ses-1.set,8,1330,batch_0020.npy
sub-21,sub-21_ses-1.set,9,1331,batch_0020.npy
sub-21,sub-21_ses-1.set,10,1332,batch_0020.npy
sub-21,sub-21_ses-1.set,11,1333,batch_0020.npy
sub-21,sub-21_ses-1.set,12,1334,batch_0020.npy
sub-21,sub-21_ses-1.set,13,1335,batch_0020.npy
sub-21,sub-21_ses-1.set,14,1336,batch_0020.npy
sub-21,sub-21_ses-1.set,15,1337,batch_0020.npy
sub-21,sub-21_ses-1.set,16,1338,batch_0020.npy
sub-21,sub-21_ses-1.set,17,1339,batch_0020.npy
sub-21,sub-21_ses-1.set,18,1340,batch_0020.npy
sub-21,sub-21_ses-1.set,19,1341,batch_0020.npy
sub-21,sub-21_ses-1.set,20,1342,batch_0020.npy
sub-21,sub-21_ses-1.set,21,1343,batch_0020.npy
sub-21,sub-21_ses-1.set,22,1344,batch_0020.npy
sub-21,sub-21_ses-1.set,23,1345,batch_0020.npy
sub-21,sub-21_ses-1.set,24,1346,batch_0020.npy
sub-21,sub-21_ses-1.set,25,1347,batch_0020.npy
sub-21,sub-21_ses-1.set,26,1348,batch_0020.npy
sub-21,sub-21_ses-1.set,27,1349,batch_0020.npy
sub-21,sub-21_ses-1.set,28,1350,batch_0020.npy
sub-21,sub-21_ses-1.set,29,1351,batch_0020.npy
sub-21,sub-21_ses-1.set,30,1352,batch_0020.npy
sub-21,sub-21_ses-1.set,31,1353,batch_0020.npy
sub-21,sub-21_ses-1.set,32,1354,batch_0020.npy
sub-21,sub-21_ses-1.set,33,1355,batch_0020.npy
sub-21,sub-21_ses-1.set,34,1356,batch_0020.npy
sub-21,sub-21_ses-1.set,35,1357,batch_0020.npy
sub-21,sub-21_ses-1.set,36,1358,batch_0020.npy
sub-21,sub-21_ses-1.set,37,1359,batch_0020.npy
sub-21,sub-21_ses-1.set,38,1360,batch_0020.npy
sub-21,sub-21_ses-1.set,39,1361,batch_0020.npy
sub-21,sub-21_ses-1.set,40,1362,batch_0020.npy
sub-21,sub-21_ses-1.set,41,1363,batch_0020.npy
sub-21,sub-21_ses-1.set,42,1364,batch_0020.npy
sub-21,sub-21_ses-1.set,43,1365,batch_0020.npy
sub-21,sub-21_ses-1.set,44,1366,batch_0020.npy
sub-21,sub-21_ses-1.set,45,1367,batch_0020.npy
sub-21,sub-21_ses-1.set,46,1368,batch_0020.npy
sub-21,sub-21_ses-1.set,47,1369,batch_0020.npy
sub-21,sub-21_ses-1.set,48,1370,batch_0020.npy
sub-21,sub-21_ses-1.set,49,1371,batch_0020.npy
sub-21,sub-21_ses-1.set,50,1372,batch_0020.npy
sub-21,sub-21_ses-1.set,51,1373,batch_0020.npy
sub-21,sub-21_ses-1.set,52,1374,batch_0020.npy
sub-21,sub-21_ses-1.set,53,1375,batch_0020.npy
sub-21,sub-21_ses-1.set,54,1376,batch_0020.npy
sub-21,sub-21_ses-1.set,55,1377,batch_0020.npy
sub-21,sub-21_ses-1.set,56,1378,batch_0020.npy
sub-21,sub-21_ses-1.set,57,1379,batch_0020.npy
sub-21,sub-21_ses-1.set,58,1380,batch_0020.npy
sub-21,sub-21_ses-1.set,59,1381,batch_0020.npy
sub-21,sub-21_ses-1.set,60,1382,batch_0020.npy
sub-21,sub-21_ses-1.set,61,1383,batch_0020.npy
sub-21,sub-21_ses-1.set,62,1384,batch_0020.npy
sub-22,sub-22_ses-1.set,0,1385,batch_0021.npy
sub-22,sub-22_ses-1.set,1,1386,batch_0021.npy
sub-22,sub-22_ses-1.set,2,1387,batch_0021.npy
sub-22,sub-22_ses-1.set,3,1388,batch_0021.npy
sub-22,sub-22_ses-1.set,4,1389,batch_0021.npy
sub-22,sub-22_ses-1.set,5,1390,batch_0021.npy
sub-22,sub-22_ses-1.set,6,1391,batch_0021.npy
sub-22,sub-22_ses-1.set,7,1392,batch_0021.npy
sub-22,sub-22_ses-1.set,8,1393,batch_0021.npy
sub-22,sub-22_ses-1.set,9,1394,batch_0021.npy
sub-22,sub-22_ses-1.set,10,1395,batch_0021.npy
sub-22,sub-22_ses-1.set,11,1396,batch_0021.npy
sub-22,sub-22_ses-1.set,12,1397,batch_0021.npy
sub-22,sub-22_ses-1.set,13,1398,batch_0021.npy
sub-22,sub-22_ses-1.set,14,1399,batch_0021.npy
sub-22,sub-22_ses-1.set,15,1400,batch_0021.npy
sub-22,sub-22_ses-1.set,16,1401,batch_0021.npy
sub-22,sub-22_ses-1.set,17,1402,batch_0021.npy
sub-22,sub-22_ses-1.set,18,1403,batch_0021.npy
sub-22,sub-22_ses-1.set,19,1404,batch_0021.npy
sub-22,sub-22_ses-1.set,20,1405,batch_0021.npy
sub-22,sub-22_ses-1.set,21,1406,batch_0021.npy
sub-22,sub-22_ses-1.set,22,1407,batch_0021.npy
sub-22,sub-22_ses-1.set,23,1408,batch_0021.npy
sub-22,sub-22_ses-1.set,24,1409,batch_0021.npy
sub-22,sub-22_ses-1.set,25,1410,batch_0021.npy
sub-22,sub-22_ses-1.set,26,1411,batch_0021.npy
sub-22,sub-22_ses-1.set,27,1412,batch_0021.npy
sub-22,sub-22_ses-1.set,28,1413,batch_0021.npy
sub-22,sub-22_ses-1.set,29,1414,batch_0021.npy
sub-22,sub-22_ses-1.set,30,1415,batch_0021.npy
sub-22,sub-22_ses-1.set,31,1416,batch_0021.npy
sub-22,sub-22_ses-1.set,32,1417,batch_0021.npy
sub-22,sub-22_ses-1.set,33,1418,batch_0021.npy
sub-22,sub-22_ses-1.set,34,1419,batch_0021.npy
sub-22,sub-22_ses-1.set,35,1420,batch_0021.npy
sub-22,sub-22_ses-1.set,36,1421,batch_0021.npy
sub-22,sub-22_ses-1.set,37,1422,batch_0021.npy
sub-22,sub-22_ses-1.set,38,1423,batch_0021.npy
sub-22,sub-22_ses-1.set,39,1424,batch_0021.npy
sub-22,sub-22_ses-1.set,40,1425,batch_0021.npy
sub-22,sub-22_ses-1.set,41,1426,batch_0021.npy
sub-22,sub-22_ses-1.set,42,1427,batch_0021.npy
sub-22,sub-22_ses-1.set,43,1428,batch_0021.npy
sub-22,sub-22_ses-1.set,44,1429,batch_0021.npy
sub-22,sub-22_ses-1.set,45,1430,batch_0021.npy
sub-22,sub-22_ses-1.set,46,1431,batch_0021.npy
sub-22,sub-22_ses-1.set,47,1432,batch_0021.npy
sub-22,sub-22_ses-1.set,48,1433,batch_0021.npy
sub-22,sub-22_ses-1.set,49,1434,batch_0021.npy
sub-22,sub-22_ses-1.set,50,1435,batch_0021.npy
sub-22,sub-22_ses-1.set,51,1436,batch_0021.npy
sub-22,sub-22_ses-1.set,52,1437,batch_0021.npy
sub-22,sub-22_ses-1.set,53,1438,batch_0021.npy
sub-22,sub-22_ses-1.set,54,1439,batch_0021.npy
sub-22,sub-22_ses-1.set,55,1440,batch_0021.npy
sub-22,sub-22_ses-1.set,56,1441,batch_0021.npy
sub-22,sub-22_ses-1.set,57,1442,batch_0021.npy
sub-22,sub-22_ses-1.set,58,1443,batch_0021.npy
sub-22,sub-22_ses-1.set,59,1444,batch_0021.npy
sub-22,sub-22_ses-1.set,60,1445,batch_0021.npy
sub-22,sub-22_ses-1.set,61,1446,batch_0021.npy
sub-22,sub-22_ses-1.set,62,1447,batch_0021.npy
sub-22,sub-22_ses-1.set,63,1448,batch_0021.npy
sub-22,sub-22_ses-1.set,64,1449,batch_0021.npy
sub-22,sub-22_ses-1.set,65,1450,batch_0021.npy
sub-22,sub-22_ses-1.set,66,1451,batch_0021.npy
sub-22,sub-22_ses-1.set,67,1452,batch_0021.npy
sub-22,sub-22_ses-1.set,68,1453,batch_0021.npy
sub-22,sub-22_ses-1.set,69,1454,batch_0021.npy
sub-22,sub-22_ses-1.set,70,1455,batch_0021.npy
sub-22,sub-22_ses-1.set,71,1456,batch_0021.npy
sub-22,sub-22_ses-1.set,72,1457,batch_0021.npy
sub-23,sub-23_ses-1.set,0,1458,batch_0022.npy
sub-23,sub-23_ses-1.set,1,1459,batch_0022.npy
sub-23,sub-23_ses-1.set,2,1460,batch_0022.npy
sub-23,sub-23_ses-1.set,3,1461,batch_0022.npy
sub-23,sub-23_ses-1.set,4,1462,batch_0022.npy
sub-23,sub-23_ses-1.set,5,1463,batch_0022.npy
sub-23,sub-23_ses-1.set,6,1464,batch_0022.npy
sub-23,sub-23_ses-1.set,7,1465,batch_0022.npy
sub-23,sub-23_ses-1.set,8,1466,batch_0022.npy
sub-23,sub-23_ses-1.set,9,1467,batch_0022.npy
sub-23,sub-23_ses-1.set,10,1468,batch_0022.npy
sub-23,sub-23_ses-1.set,11,1469,batch_0022.npy
sub-23,sub-23_ses-1.set,12,1470,batch_0022.npy
sub-23,sub-23_ses-1.set,13,1471,batch_0022.npy
sub-23,sub-23_ses-1.set,14,1472,batch_0022.npy
sub-23,sub-23_ses-1.set,15,1473,batch_0022.npy
sub-23,sub-23_ses-1.set,16,1474,batch_0022.npy
sub-23,sub-23_ses-1.set,17,1475,batch_0022.npy
sub-23,sub-23_ses-1.set,18,1476,batch_0022.npy
sub-23,sub-23_ses-1.set,19,1477,batch_0022.npy
sub-23,sub-23_ses-1.set,20,1478,batch_0022.npy
sub-23,sub-23_ses-1.set,21,1479,batch_0022.npy
sub-23,sub-23_ses-1.set,22,1480,batch_0022.npy
sub-23,sub-23_ses-1.set,23,1481,batch_0022.npy
sub-23,sub-23_ses-1.set,24,1482,batch_0022.npy
sub-23,sub-23_ses-1.set,25,1483,batch_0022.npy
sub-23,sub-23_ses-1.set,26,1484,batch_0022.npy
sub-23,sub-23_ses-1.set,27,1485,batch_0022.npy
sub-23,sub-23_ses-1.set,28,1486,batch_0022.npy
sub-23,sub-23_ses-1.set,29,1487,batch_0022.npy
sub-23,sub-23_ses-1.set,30,1488,batch_0022.npy
sub-23,sub-23_ses-1.set,31,1489,batch_0022.npy
sub-23,sub-23_ses-1.set,32,1490,batch_0022.npy
sub-23,sub-23_ses-1.set,33,1491,batch_0022.npy
sub-23,sub-23_ses-1.set,34,1492,batch_0022.npy
sub-23,sub-23_ses-1.set,35,1493,batch_0022.npy
sub-23,sub-23_ses-1.set,36,1494,batch_0022.npy
sub-23,sub-23_ses-1.set,37,1495,batch_0022.npy
sub-23,sub-23_ses-1.set,38,1496,batch_0022.npy
sub-23,sub-23_ses-1.set,39,1497,batch_0022.npy
sub-23,sub-23_ses-1.set,40,1498,batch_0022.npy
sub-23,sub-23_ses-1.set,41,1499,batch_0022.npy
sub-23,sub-23_ses-1.set,42,1500,batch_0022.npy
sub-23,sub-23_ses-1.set,43,1501,batch_0022.npy
sub-23,sub-23_ses-1.set,44,1502,batch_0022.npy
sub-23,sub-23_ses-1.set,45,1503,batch_0022.npy
sub-23,sub-23_ses-1.set,46,1504,batch_0022.npy
sub-23,sub-23_ses-1.set,47,1505,batch_0022.npy
sub-23,sub-23_ses-1.set,48,1506,batch_0022.npy
sub-23,sub-23_ses-1.set,49,1507,batch_0022.npy
sub-23,sub-23_ses-1.set,50,1508,batch_0022.npy
sub-23,sub-23_ses-1.set,51,1509,batch_0022.npy
sub-23,sub-23_ses-1.set,52,1510,batch_0022.npy
sub-23,sub-23_ses-1.set,53,1511,batch_0022.npy
sub-23,sub-23_ses-1.set,54,1512,batch_0022.npy
sub-23,sub-23_ses-1.set,55,1513,batch_0022.npy
sub-23,sub-23_ses-1.set,56,1514,batch_0022.npy
sub-23,sub-23_ses-1.set,57,1515,batch_0022.npy
sub-23,sub-23_ses-1.set,58,1516,batch_0022.npy
sub-23,sub-23_ses-1.set,59,1517,batch_0022.npy
sub-23,sub-23_ses-1.set,60,1518,batch_0022.npy
sub-23,sub-23_ses-1.set,61,1519,batch_0022.npy
sub-23,sub-23_ses-1.set,62,1520,batch_0022.npy
sub-23,sub-23_ses-1.set,63,1521,batch_0022.npy
sub-23,sub-23_ses-1.set,64,1522,batch_0022.npy
sub-23,sub-23_ses-1.set,65,1523,batch_0022.npy
sub-23,sub-23_ses-1.set,66,1524,batch_0022.npy
sub-23,sub-23_ses-1.set,67,1525,batch_0022.npy
sub-23,sub-23_ses-1.set,68,1526,batch_0022.npy
sub-23,sub-23_ses-1.set,69,1527,batch_0022.npy
sub-23,sub-23_ses-1.set,70,1528,batch_0022.npy
sub-23,sub-23_ses-1.set,71,1529,batch_0022.npy
sub-23,sub-23_ses-1.set,72,1530,batch_0022.npy
sub-23,sub-23_ses-1.set,73,1531,batch_0022.npy
sub-24,sub-24_ses-1.set,0,1532,batch_0023.npy
sub-24,sub-24_ses-1.set,1,1533,batch_0023.npy
sub-24,sub-24_ses-1.set,2,1534,batch_0023.npy
sub-24,sub-24_ses-1.set,3,1535,batch_0023.npy
sub-24,sub-24_ses-1.set,4,1536,batch_0023.npy
sub-24,sub-24_ses-1.set,5,1537,batch_0023.npy
sub-24,sub-24_ses-1.set,6,1538,batch_0023.npy
sub-24,sub-24_ses-1.set,7,1539,batch_0023.npy
sub-24,sub-24_ses-1.set,8,1540,batch_0023.npy
sub-24,sub-24_ses-1.set,9,1541,batch_0023.npy
sub-24,sub-24_ses-1.set,10,1542,batch_0023.npy
sub-24,sub-24_ses-1.set,11,1543,batch_0023.npy
sub-24,sub-24_ses-1.set,12,1544,batch_0023.npy
sub-24,sub-24_ses-1.set,13,1545,batch_0023.npy
sub-24,sub-24_ses-1.set,14,1546,batch_0023.npy
sub-24,sub-24_ses-1.set,15,1547,batch_0023.npy
sub-24,sub-24_ses-1.set,16,1548,batch_0023.npy
sub-24,sub-24_ses-1.set,17,1549,batch_0023.npy
sub-24,sub-24_ses-1.set,18,1550,batch_0023.npy
sub-24,sub-24_ses-1.set,19,1551,batch_0023.npy
sub-24,sub-24_ses-1.set,20,1552,batch_0023.npy
sub-24,sub-24_ses-1.set,21,1553,batch_0023.npy
sub-24,sub-24_ses-1.set,22,1554,batch_0023.npy
sub-24,sub-24_ses-1.set,23,1555,batch_0023.npy
sub-24,sub-24_ses-1.set,24,1556,batch_0023.npy
sub-24,sub-24_ses-1.set,25,1557,batch_0023.npy
sub-24,sub-24_ses-1.set,26,1558,batch_0023.npy
sub-24,sub-24_ses-1.set,27,1559,batch_0023.npy
sub-24,sub-24_ses-1.set,28,1560,batch_0023.npy
sub-24,sub-24_ses-1.set,29,1561,batch_0023.npy
sub-24,sub-24_ses-1.set,30,1562,batch_0023.npy
sub-24,sub-24_ses-1.set,31,1563,batch_0023.npy
sub-24,sub-24_ses-1.set,32,1564,batch_0023.npy
sub-24,sub-24_ses-1.set,33,1565,batch_0023.npy
sub-24,sub-24_ses-1.set,34,1566,batch_0023.npy
sub-24,sub-24_ses-1.set,35,1567,batch_0023.npy
sub-24,sub-24_ses-1.set,36,1568,batch_0023.npy
sub-24,sub-24_ses-1.set,37,1569,batch_0023.npy
sub-24,sub-24_ses-1.set,38,1570,batch_0023.npy
sub-24,sub-24_ses-1.set,39,1571,batch_0023.npy
sub-24,sub-24_ses-1.set,40,1572,batch_0023.npy
sub-24,sub-24_ses-1.set,41,1573,batch_0023.npy
sub-24,sub-24_ses-1.set,42,1574,batch_0023.npy
sub-24,sub-24_ses-1.set,43,1575,batch_0023.npy
sub-24,sub-24_ses-1.set,44,1576,batch_0023.npy
sub-24,sub-24_ses-1.set,45,1577,batch_0023.npy
sub-24,sub-24_ses-1.set,46,1578,batch_0023.npy
sub-24,sub-24_ses-1.set,47,1579,batch_0023.npy
sub-24,sub-24_ses-1.set,48,1580,batch_0023.npy
sub-24,sub-24_ses-1.set,49,1581,batch_0023.npy
sub-24,sub-24_ses-1.set,50,1582,batch_0023.npy
sub-24,sub-24_ses-1.set,51,1583,batch_0023.npy
sub-24,sub-24_ses-1.set,52,1584,batch_0023.npy
sub-24,sub-24_ses-1.set,53,1585,batch_0023.npy
sub-24,sub-24_ses-1.set,54,1586,batch_0023.npy
sub-24,sub-24_ses-1.set,55,1587,batch_0023.npy
sub-24,sub-24_ses-1.set,56,1588,batch_0023.npy
sub-24,sub-24_ses-1.set,57,1589,batch_0023.npy
sub-24,sub-24_ses-1.set,58,1590,batch_0023.npy
sub-24,sub-24_ses-1.set,59,1591,batch_0023.npy
sub-24,sub-24_ses-1.set,60,1592,batch_0023.npy
sub-24,sub-24_ses-1.set,61,1593,batch_0023.npy
sub-24,sub-24_ses-1.set,62,1594,batch_0023.npy
sub-24,sub-24_ses-1.set,63,1595,batch_0023.npy
sub-24,sub-24_ses-1.set,64,1596,batch_0023.npy
sub-24,sub-24_ses-1.set,65,1597,batch_0023.npy
sub-24,sub-24_ses-1.set,66,1598,batch_0023.npy
sub-24,sub-24_ses-1.set,67,1599,batch_0023.npy
sub-24,sub-24_ses-1.set,68,1600,batch_0023.npy
sub-24,sub-24_ses-1.set,69,1601,batch_0023.npy
sub-24,sub-24_ses-1.set,70,1602,batch_0023.npy
sub-24,sub-24_ses-1.set,71,1603,batch_0023.npy
sub-25,sub-25_ses-1.set,0,1604,batch_0024.npy
sub-25,sub-25_ses-1.set,1,1605,batch_0024.npy
sub-25,sub-25_ses-1.set,2,1606,batch_0024.npy
sub-25,sub-25_ses-1.set,3,1607,batch_0024.npy
sub-25,sub-25_ses-1.set,4,1608,batch_0024.npy
sub-25,sub-25_ses-1.set,5,1609,batch_0024.npy
sub-25,sub-25_ses-1.set,6,1610,batch_0024.npy
sub-25,sub-25_ses-1.set,7,1611,batch_0024.npy
sub-25,sub-25_ses-1.set,8,1612,batch_0024.npy
sub-25,sub-25_ses-1.set,9,1613,batch_0024.npy
sub-25,sub-25_ses-1.set,10,1614,batch_0024.npy
sub-25,sub-25_ses-1.set,11,1615,batch_0024.npy
sub-25,sub-25_ses-1.set,12,1616,batch_0024.npy
sub-25,sub-25_ses-1.set,13,1617,batch_0024.npy
sub-25,sub-25_ses-1.set,14,1618,batch_0024.npy
sub-25,sub-25_ses-1.set,15,1619,batch_0024.npy
sub-25,sub-25_ses-1.set,16,1620,batch_0024.npy
sub-25,sub-25_ses-1.set,17,1621,batch_0024.npy
sub-25,sub-25_ses-1.set,18,1622,batch_0024.npy
sub-25,sub-25_ses-1.set,19,1623,batch_0024.npy
sub-25,sub-25_ses-1.set,20,1624,batch_0024.npy
sub-25,sub-25_ses-1.set,21,1625,batch_0024.npy
sub-25,sub-25_ses-1.set,22,1626,batch_0024.npy
sub-25,sub-25_ses-1.set,23,1627,batch_0024.npy
sub-25,sub-25_ses-1.set,24,1628,batch_0024.npy
sub-25,sub-25_ses-1.set,25,1629,batch_0024.npy
sub-25,sub-25_ses-1.set,26,1630,batch_0024.npy
sub-25,sub-25_ses-1.set,27,1631,batch_0024.npy
sub-25,sub-25_ses-1.set,28,1632,batch_0024.npy
sub-25,sub-25_ses-1.set,29,1633,batch_0024.npy
sub-25,sub-25_ses-1.set,30,1634,batch_0024.npy
sub-25,sub-25_ses-1.set,31,1635,batch_0024.npy
sub-25,sub-25_ses-1.set,32,1636,batch_0024.npy
sub-25,sub-25_ses-1.set,33,1637,batch_0024.npy
sub-25,sub-25_ses-1.set,34,1638,batch_0024.npy
sub-25,sub-25_ses-1.set,35,1639,batch_0024.npy
sub-25,sub-25_ses-1.set,36,1640,batch_0024.npy
sub-25,sub-25_ses-1.set,37,1641,batch_0024.npy
sub-25,sub-25_ses-1.set,38,1642,batch_0024.npy
sub-25,sub-25_ses-1.set,39,1643,batch_0024.npy
sub-25,sub-25_ses-1.set,40,1644,batch_0024.npy
sub-25,sub-25_ses-1.set,41,1645,batch_0024.npy
sub-25,sub-25_ses-1.set,42,1646,batch_0024.npy
sub-25,sub-25_ses-1.set,43,1647,batch_0024.npy
sub-25,sub-25_ses-1.set,44,1648,batch_0024.npy
sub-25,sub-25_ses-1.set,45,1649,batch_0024.npy
sub-25,sub-25_ses-1.set,46,1650,batch_0024.npy
sub-25,sub-25_ses-1.set,47,1651,batch_0024.npy
sub-25,sub-25_ses-1.set,48,1652,batch_0024.npy
sub-25,sub-25_ses-1.set,49,1653,batch_0024.npy
sub-25,sub-25_ses-1.set,50,1654,batch_0024.npy
sub-25,sub-25_ses-1.set,51,1655,batch_0024.npy
sub-25,sub-25_ses-1.set,52,1656,batch_0024.npy
sub-25,sub-25_ses-1.set,53,1657,batch_0024.npy
sub-25,sub-25_ses-1.set,54,1658,batch_0024.npy
sub-25,sub-25_ses-1.set,55,1659,batch_0024.npy
sub-25,sub-25_ses-1.set,56,1660,batch_0024.npy
sub-25,sub-25_ses-1.set,57,1661,batch_0024.npy
sub-25,sub-25_ses-1.set,58,1662,batch_0024.npy
sub-25,sub-25_ses-1.set,59,1663,batch_0024.npy
sub-25,sub-25_ses-1.set,60,1664,batch_0024.npy
sub-25,sub-25_ses-1.set,61,1665,batch_0024.npy
sub-25,sub-25_ses-1.set,62,1666,batch_0024.npy
sub-25,sub-25_ses-1.set,63,1667,batch_0024.npy
sub-25,sub-25_ses-1.set,64,1668,batch_0024.npy
sub-25,sub-25_ses-1.set,65,1669,batch_0024.npy
sub-25,sub-25_ses-1.set,66,1670,batch_0024.npy
sub-25,sub-25_ses-1.set,67,1671,batch_0024.npy
sub-25,sub-25_ses-1.set,68,1672,batch_0024.npy
sub-25,sub-25_ses-1.set,69,1673,batch_0024.npy
sub-25,sub-25_ses-1.set,70,1674,batch_0024.npy
sub-25,sub-25_ses-1.set,71,1675,batch_0024.npy
sub-25,sub-25_ses-1.set,72,1676,batch_0024.npy
sub-26,sub-26_ses-1.set,0,1677,batch_0025.npy
sub-26,sub-26_ses-1.set,1,1678,batch_0025.npy
sub-26,sub-26_ses-1.set,2,1679,batch_0025.npy
sub-26,sub-26_ses-1.set,3,1680,batch_0025.npy
sub-26,sub-26_ses-1.set,4,1681,batch_0025.npy
sub-26,sub-26_ses-1.set,5,1682,batch_0025.npy
sub-26,sub-26_ses-1.set,6,1683,batch_0025.npy
sub-26,sub-26_ses-1.set,7,1684,batch_0025.npy
sub-26,sub-26_ses-1.set,8,1685,batch_0025.npy
sub-26,sub-26_ses-1.set,9,1686,batch_0025.npy
sub-26,sub-26_ses-1.set,10,1687,batch_0025.npy
sub-26,sub-26_ses-1.set,11,1688,batch_0025.npy
sub-26,sub-26_ses-1.set,12,1689,batch_0025.npy
sub-26,sub-26_ses-1.set,13,1690,batch_0025.npy
sub-26,sub-26_ses-1.set,14,1691,batch_0025.npy
sub-26,sub-26_ses-1.set,15,1692,batch_0025.npy
sub-26,sub-26_ses-1.set,16,1693,batch_0025.npy
sub-26,sub-26_ses-1.set,17,1694,batch_0025.npy
sub-26,sub-26_ses-1.set,18,1695,batch_0025.npy
sub-26,sub-26_ses-1.set,19,1696,batch_0025.npy
sub-26,sub-26_ses-1.set,20,1697,batch_0025.npy
sub-26,sub-26_ses-1.set,21,1698,batch_0025.npy
sub-26,sub-26_ses-1.set,22,1699,batch_0025.npy
sub-26,sub-26_ses-1.set,23,1700,batch_0025.npy
sub-26,sub-26_ses-1.set,24,1701,batch_0025.npy
sub-26,sub-26_ses-1.set,25,1702,batch_0025.npy
sub-26,sub-26_ses-1.set,26,1703,batch_0025.npy
sub-26,sub-26_ses-1.set,27,1704,batch_0025.npy
sub-26,sub-26_ses-1.set,28,1705,batch_0025.npy
sub-26,sub-26_ses-1.set,29,1706,batch_0025.npy
sub-26,sub-26_ses-1.set,30,1707,batch_0025.npy
sub-26,sub-26_ses-1.set,31,1708,batch_0025.npy
sub-26,sub-26_ses-1.set,32,1709,batch_0025.npy
sub-26,sub-26_ses-1.set,33,1710,batch_0025.npy
sub-26,sub-26_ses-1.set,34,1711,batch_0025.npy
sub-26,sub-26_ses-1.set,35,1712,batch_0025.npy
sub-26,sub-26_ses-1.set,36,1713,batch_0025.npy
sub-26,sub-26_ses-1.set,37,1714,batch_0025.npy
sub-26,sub-26_ses-1.set,38,1715,batch_0025.npy
sub-26,sub-26_ses-1.set,39,1716,batch_0025.npy
